100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,63,43,63,43,45,63,45,45,63,63,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,0,0,0,52,43,41,64,41,41,52,43,43,64,59,43,64,52,64,52,64,64,43,63,45,51,0,0,0,71,80,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
100,0,0,0,0,0,0,0,0,0,0,0,0,50,52,35,64,35,59,52,80,80,43,43,35,35,52,43,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,45,63,45,64,35,52,64,35,64,43,43,64,43,80,64,64,35,52,52,80,43,59,43,64,64,43,51,0,0,71,82,82,43,45,45,43,45,45,43,43,63,63,51,0,0,0,0,0,0,0,100
100,0,0,0,0,0,0,0,0,0,0,50,43,59,64,43,64,52,64,52,43,43,43,43,52,64,64,43,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,41,80,43,41,64,43,41,35,64,64,41,64,43,35,64,59,52,59,80,43,41,59,52,41,35,43,35,64,51,0,0,0,0,71,82,41,80,52,80,64,64,52,64,35,43,51,0,0,0,0,0,100
100,0,0,0,0,0,0,0,0,0,50,64,43,35,80,52,52,64,35,59,35,59,80,80,43,64,59,80,43,80,45,45,45,43,43,43,63,51,0,0,0,0,0,0,0,0,0,71,82,75,82,59,41,64,35,64,52,64,64,52,41,43,43,82,82,35,59,35,43,64,41,41,64,43,41,80,80,45,45,51,0,0,0,71,82,82,43,80,52,52,64,43,35,69,0,0,0,0,0,100
100,0,0,0,0,0,0,0,0,0,52,43,35,64,43,41,59,80,52,64,80,41,59,64,59,43,43,59,59,64,64,80,43,35,59,80,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,71,75,41,43,43,52,43,35,43,64,64,72,0,0,71,75,43,80,35,41,82,82,75,43,80,52,43,43,64,63,51,0,0,0,0,71,64,59,52,64,43,43,52,51,0,0,0,0,100
100,0,0,0,0,0,0,0,0,50,35,41,80,80,43,35,80,43,35,64,41,64,52,64,41,59,59,43,59,80,43,52,64,35,43,35,43,41,43,63,43,43,63,63,45,63,43,45,45,51,0,0,0,71,82,43,41,43,64,80,41,72,0,0,0,0,0,71,75,75,72,0,0,0,71,82,64,64,64,64,80,41,63,45,51,0,0,71,41,64,80,41,35,64,59,51,0,0,0,100
100,0,0,0,0,0,0,0,0,28,64,52,35,35,64,43,64,35,43,59,59,43,52,64,43,64,52,41,41,80,43,80,35,80,43,80,64,43,80,43,41,52,52,35,35,43,52,43,52,64,43,51,0,0,0,71,82,75,75,75,72,0,0,50,45,51,0,0,0,0,0,0,0,72,0,0,52,80,80,82,75,75,75,64,43,51,0,0,52,64,41,43,59,52,35,69,0,0,0,100
100,0,0,0,0,71,75,72,0,28,35,43,35,59,64,64,80,41,80,35,43,35,80,43,52,52,35,64,59,64,52,59,43,43,64,43,52,43,43,43,41,43,43,64,64,52,35,41,59,35,41,69,0,0,0,0,0,0,0,0,0,0,50,64,64,35,45,45,63,45,63,51,0,0,0,0,71,82,72,0,0,0,0,71,82,82,72,0,28,52,80,59,80,80,80,35,51,0,0,100
100,0,0,0,0,0,0,0,0,28,35,43,35,41,43,43,41,80,80,64,43,35,35,80,41,43,35,43,43,41,35,43,64,59,64,52,35,64,52,64,43,64,43,80,41,59,43,64,52,35,80,30,0,0,0,50,45,45,45,45,63,63,43,64,64,35,43,64,43,64,80,64,45,51,0,0,0,0,0,0,50,51,0,0,0,0,0,0,28,59,59,64,59,64,59,64,69,0,0,100
45,45,45,63,43,45,63,63,63,41,41,59,64,43,43,35,59,35,41,64,64,80,43,43,52,43,64,80,59,64,80,52,43,64,43,64,64,35,43,80,59,59,41,64,64,80,43,41,35,80,43,35,43,45,45,59,41,80,80,64,43,43,64,80,43,64,41,80,64,43,64,80,80,35,45,43,45,43,63,63,41,43,43,43,63,43,63,45,43,52,43,43,41,64,35,41,35,43,63,63
